7.86,11.5,2.3,0.13,7.81,11.6,2.1,0.28,7.84,11.6,2.4,0.2,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094
7.93,11.3,2.1,0.09,7.84,11.6,2.4,0.2,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,7.76,11.9,2.3,0.32
7.97,11.2,2.3,0.06,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,7.76,11.9,2.3,0.32,7.76,11.6,2.2,0.22
7.91,11.2,2.5,0.1,7.76,11.9,2.3,0.32,7.76,11.6,2.2,0.22,7.79,11.8,2.3,0.2
7.92,10.8,2.5,0.06,7.76,11.6,2.2,0.22,7.79,11.8,2.3,0.2,7.86,11.5,2.3,0.13
7.94,10.5,2.7,0.06,7.79,11.8,2.3,0.2,7.86,11.5,2.3,0.13,7.93,11.3,2.1,0.09
7.94,10.4,3.6,0.05,7.86,11.5,2.3,0.13,7.93,11.3,2.1,0.09,7.97,11.2,2.3,0.06
8.06,10.4,2.3,0.05,7.93,11.3,2.1,0.09,7.97,11.2,2.3,0.06,7.91,11.2,2.5,0.1
8.05,9.91,2.5,0.07,7.97,11.2,2.3,0.06,7.91,11.2,2.5,0.1,7.92,10.8,2.5,0.06
8.05,9.58,2.4,0.08,7.91,11.2,2.5,0.1,7.92,10.8,2.5,0.06,7.94,10.5,2.7,0.06
8.17,9.27,2.2,0.04,7.92,10.8,2.5,0.06,7.94,10.5,2.7,0.06,7.94,10.4,3.6,0.05
8.16,9.1,3.5,0.04,7.94,10.5,2.7,0.06,7.94,10.4,3.6,0.05,8.06,10.4,2.3,0.05
8.12,8.94,4.0,0.1,7.94,10.4,3.6,0.05,8.06,10.4,2.3,0.05,8.05,9.91,2.5,0.07
8.2,8.55,4.2,0.09,8.06,10.4,2.3,0.05,8.05,9.91,2.5,0.07,8.05,9.58,2.4,0.08
8.29,8.36,4.4,0.09,8.05,9.91,2.5,0.07,8.05,9.58,2.4,0.08,8.17,9.27,2.2,0.04
8.31,8.14,3.8,0.04,8.05,9.58,2.4,0.08,8.17,9.27,2.2,0.04,8.16,9.1,3.5,0.04
8.2,7.7,2.4,0.03,8.17,9.27,2.2,0.04,8.16,9.1,3.5,0.04,8.12,8.94,4.0,0.1
8.26,7.56,3.9,0.03,8.16,9.1,3.5,0.04,8.12,8.94,4.0,0.1,8.2,8.55,4.2,0.09
8.29,7.33,3.8,0.04,8.12,8.94,4.0,0.1,8.2,8.55,4.2,0.09,8.29,8.36,4.4,0.09
8.34,7.42,4.7,0.17,8.2,8.55,4.2,0.09,8.29,8.36,4.4,0.09,8.31,8.14,3.8,0.04
8.17,6.6,6.5,0.18,8.29,8.36,4.4,0.09,8.31,8.14,3.8,0.04,8.2,7.7,2.4,0.03
8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,8.31,8.14,3.8,0.04,8.2,7.7,2.4,0.03,8.26,7.56,3.9,0.03
8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,8.2,7.7,2.4,0.03,8.26,7.56,3.9,0.03,8.29,7.33,3.8,0.04
8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,8.26,7.56,3.9,0.03,8.29,7.33,3.8,0.04,8.34,7.42,4.7,0.17
8.2,5.87,2.5,0.26,8.29,7.33,3.8,0.04,8.34,7.42,4.7,0.17,8.17,6.6,6.5,0.18
8.47,6.28,2.8,0.27,8.34,7.42,4.7,0.17,8.17,6.6,6.5,0.18,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094
8.48,6.6,7.9,0.11,8.17,6.6,6.5,0.18,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094
8.4,6.42,4.6,0.15,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094
8.42,6.55,4.0,0.06,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,8.2,5.87,2.5,0.26
8.52,6.58,5.8,0.07,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,8.2,5.87,2.5,0.26,8.47,6.28,2.8,0.27
8.45,6.91,4.9,0.05,8.2,5.87,2.5,0.26,8.47,6.28,2.8,0.27,8.48,6.6,7.9,0.11
8.4,6.88,4.9,0.08,8.47,6.28,2.8,0.27,8.48,6.6,7.9,0.11,8.4,6.42,4.6,0.15
8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,8.48,6.6,7.9,0.11,8.4,6.42,4.6,0.15,8.42,6.55,4.0,0.06
8.33,6.98,2.6,0.14,8.4,6.42,4.6,0.15,8.42,6.55,4.0,0.06,8.52,6.58,5.8,0.07
8.32,7.05,3.5,0.16,8.42,6.55,4.0,0.06,8.52,6.58,5.8,0.07,8.45,6.91,4.9,0.05
8.26,7.82,1.6,0.16,8.52,6.58,5.8,0.07,8.45,6.91,4.9,0.05,8.4,6.88,4.9,0.08
8.17,7.79,1.2,0.18,8.45,6.91,4.9,0.05,8.4,6.88,4.9,0.08,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094
8.18,8.01,2.5,0.22,8.4,6.88,4.9,0.08,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,8.33,6.98,2.6,0.14
8.17,8.23,3.4,0.21,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,8.33,6.98,2.6,0.14,8.32,7.05,3.5,0.16
8.13,8.3,3.3,0.22,8.33,6.98,2.6,0.14,8.32,7.05,3.5,0.16,8.26,7.82,1.6,0.16
8.06,8.5,2.7,0.36,8.32,7.05,3.5,0.16,8.26,7.82,1.6,0.16,8.17,7.79,1.2,0.18
8.07,9.08,3.7,0.42,8.26,7.82,1.6,0.16,8.17,7.79,1.2,0.18,8.18,8.01,2.5,0.22
7.89,8.93,3.3,0.47,8.17,7.79,1.2,0.18,8.18,8.01,2.5,0.22,8.17,8.23,3.4,0.21
8.18,9.34,3.6,0.43,8.18,8.01,2.5,0.22,8.17,8.23,3.4,0.21,8.13,8.3,3.3,0.22
8.17,9.37,4.1,0.48,8.17,8.23,3.4,0.21,8.13,8.3,3.3,0.22,8.06,8.5,2.7,0.36
8.16,9.49,3.7,0.44,8.13,8.3,3.3,0.22,8.06,8.5,2.7,0.36,8.07,9.08,3.7,0.42
8.08,9.58,3.9,0.33,8.06,8.5,2.7,0.36,8.07,9.08,3.7,0.42,7.89,8.93,3.3,0.47
8.08,9.21,4.3,0.1,8.07,9.08,3.7,0.42,7.89,8.93,3.3,0.47,8.18,9.34,3.6,0.43
8.07,9.53,3.6,0.05,7.89,8.93,3.3,0.47,8.18,9.34,3.6,0.43,8.17,9.37,4.1,0.48
8.09,9.57,3.4,0.03,8.18,9.34,3.6,0.43,8.17,9.37,4.1,0.48,8.16,9.49,3.7,0.44
8.12,8.85,4.2,0.03,8.17,9.37,4.1,0.48,8.16,9.49,3.7,0.44,8.08,9.58,3.9,0.33
8.08,9.29,4.4,0.03,8.16,9.49,3.7,0.44,8.08,9.58,3.9,0.33,8.08,9.21,4.3,0.1
8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,8.08,9.58,3.9,0.33,8.08,9.21,4.3,0.1,8.07,9.53,3.6,0.05
8.15,8.99,3.1,0.03,8.08,9.21,4.3,0.1,8.07,9.53,3.6,0.05,8.09,9.57,3.4,0.03
8.19,9.13,3.4,0.03,8.07,9.53,3.6,0.05,8.09,9.57,3.4,0.03,8.12,8.85,4.2,0.03
8.25,9.27,3.9,0.03,8.09,9.57,3.4,0.03,8.12,8.85,4.2,0.03,8.08,9.29,4.4,0.03
8.3,8.94,3.5,0.03,8.12,8.85,4.2,0.03,8.08,9.29,4.4,0.03,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094
8.29,8.6,4.4,0.03,8.08,9.29,4.4,0.03,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,8.15,8.99,3.1,0.03
8.31,8.84,3.8,0.03,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,8.15,8.99,3.1,0.03,8.19,9.13,3.4,0.03
8.34,9.05,3.9,0.03,8.15,8.99,3.1,0.03,8.19,9.13,3.4,0.03,8.25,9.27,3.9,0.03
8.37,8.55,3.9,0.03,8.19,9.13,3.4,0.03,8.25,9.27,3.9,0.03,8.3,8.94,3.5,0.03
8.33,8.64,4.5,0.03,8.25,9.27,3.9,0.03,8.3,8.94,3.5,0.03,8.29,8.6,4.4,0.03
8.41,8.24,4.2,0.03,8.3,8.94,3.5,0.03,8.29,8.6,4.4,0.03,8.31,8.84,3.8,0.03
8.85,7.96,4.4,0.03,8.29,8.6,4.4,0.03,8.31,8.84,3.8,0.03,8.34,9.05,3.9,0.03
7.54,7.75,3.6,0.03,8.31,8.84,3.8,0.03,8.34,9.05,3.9,0.03,8.37,8.55,3.9,0.03
7.5,8.18,4.2,0.03,8.34,9.05,3.9,0.03,8.37,8.55,3.9,0.03,8.33,8.64,4.5,0.03
7.53,8.06,4.6,0.03,8.37,8.55,3.9,0.03,8.33,8.64,4.5,0.03,8.41,8.24,4.2,0.03
7.54,7.8,4.5,0.17,8.33,8.64,4.5,0.03,8.41,8.24,4.2,0.03,8.85,7.96,4.4,0.03
7.43,7.51,4.9,0.04,8.41,8.24,4.2,0.03,8.85,7.96,4.4,0.03,7.54,7.75,3.6,0.03
7.28,7.43,2.3,0.03,8.85,7.96,4.4,0.03,7.54,7.75,3.6,0.03,7.5,8.18,4.2,0.03
7.81,7.37,2.4,0.03,7.54,7.75,3.6,0.03,7.5,8.18,4.2,0.03,7.53,8.06,4.6,0.03
7.83,7.13,1.9,0.03,7.5,8.18,4.2,0.03,7.53,8.06,4.6,0.03,7.54,7.8,4.5,0.17
7.87,6.88,5.3,0.03,7.53,8.06,4.6,0.03,7.54,7.8,4.5,0.17,7.43,7.51,4.9,0.04
7.9,6.67,3.0,0.03,7.54,7.8,4.5,0.17,7.43,7.51,4.9,0.04,7.28,7.43,2.3,0.03
7.95,6.8,4.0,0.03,7.43,7.51,4.9,0.04,7.28,7.43,2.3,0.03,7.81,7.37,2.4,0.03
7.95,6.71,3.1,0.03,7.28,7.43,2.3,0.03,7.81,7.37,2.4,0.03,7.83,7.13,1.9,0.03
7.99,6.51,3.8,0.03,7.81,7.37,2.4,0.03,7.83,7.13,1.9,0.03,7.87,6.88,5.3,0.03
7.99,6.52,3.1,0.03,7.83,7.13,1.9,0.03,7.87,6.88,5.3,0.03,7.9,6.67,3.0,0.03
7.96,7.09,3.8,0.03,7.87,6.88,5.3,0.03,7.9,6.67,3.0,0.03,7.95,6.8,4.0,0.03
7.89,7.64,4.0,0.03,7.9,6.67,3.0,0.03,7.95,6.8,4.0,0.03,7.95,6.71,3.1,0.03
7.89,6.77,4.1,0.03,7.95,6.8,4.0,0.03,7.95,6.71,3.1,0.03,7.99,6.51,3.8,0.03
7.9,6.69,3.8,0.03,7.95,6.71,3.1,0.03,7.99,6.51,3.8,0.03,7.99,6.52,3.1,0.03
8.29,6.72,4.4,0.03,7.99,6.51,3.8,0.03,7.99,6.52,3.1,0.03,7.96,7.09,3.8,0.03
8.15,7.28,4.3,0.03,7.99,6.52,3.1,0.03,7.96,7.09,3.8,0.03,7.89,7.64,4.0,0.03
8.06,6.75,3.4,0.03,7.96,7.09,3.8,0.03,7.89,7.64,4.0,0.03,7.89,6.77,4.1,0.03
8.07,7.38,3.4,0.03,7.89,7.64,4.0,0.03,7.89,6.77,4.1,0.03,7.9,6.69,3.8,0.03
8.01,6.7,3.6,0.03,7.89,6.77,4.1,0.03,7.9,6.69,3.8,0.03,8.29,6.72,4.4,0.03
8.02,7.22,3.6,0.03,7.9,6.69,3.8,0.03,8.29,6.72,4.4,0.03,8.15,7.28,4.3,0.03
7.99,7.39,3.4,0.03,8.29,6.72,4.4,0.03,8.15,7.28,4.3,0.03,8.06,6.75,3.4,0.03
7.82,7.55,3.4,0.03,8.15,7.28,4.3,0.03,8.06,6.75,3.4,0.03,8.07,7.38,3.4,0.03
7.74,7.22,3.3,0.03,8.06,6.75,3.4,0.03,8.07,7.38,3.4,0.03,8.01,6.7,3.6,0.03
8.02,7.72,3.6,0.03,8.07,7.38,3.4,0.03,8.01,6.7,3.6,0.03,8.02,7.22,3.6,0.03
7.96,7.91,3.4,0.03,8.01,6.7,3.6,0.03,8.02,7.22,3.6,0.03,7.99,7.39,3.4,0.03
7.89,7.35,2.9,0.03,8.02,7.22,3.6,0.03,7.99,7.39,3.4,0.03,7.82,7.55,3.4,0.03
7.86,7.14,3.1,0.03,7.99,7.39,3.4,0.03,7.82,7.55,3.4,0.03,7.74,7.22,3.3,0.03
7.84,9.21,2.9,0.03,7.82,7.55,3.4,0.03,7.74,7.22,3.3,0.03,8.02,7.72,3.6,0.03
7.81,9.91,2.9,0.03,7.74,7.22,3.3,0.03,8.02,7.72,3.6,0.03,7.96,7.91,3.4,0.03
7.8,9.95,3.1,0.03,8.02,7.72,3.6,0.03,7.96,7.91,3.4,0.03,7.89,7.35,2.9,0.03
7.79,9.95,2.9,0.03,7.96,7.91,3.4,0.03,7.89,7.35,2.9,0.03,7.86,7.14,3.1,0.03
7.77,10.1,2.5,0.14,7.89,7.35,2.9,0.03,7.86,7.14,3.1,0.03,7.84,9.21,2.9,0.03
7.77,10.1,2.7,0.29,7.86,7.14,3.1,0.03,7.84,9.21,2.9,0.03,7.81,9.91,2.9,0.03
7.77,10.1,3.3,0.22,7.84,9.21,2.9,0.03,7.81,9.91,2.9,0.03,7.8,9.95,3.1,0.03
7.77,10.2,3.6,0.17,7.81,9.91,2.9,0.03,7.8,9.95,3.1,0.03,7.79,9.95,2.9,0.03
7.78,10.3,4.0,0.13,7.8,9.95,3.1,0.03,7.79,9.95,2.9,0.03,7.77,10.1,2.5,0.14
7.79,10.3,3.8,0.09,7.79,9.95,2.9,0.03,7.77,10.1,2.5,0.14,7.77,10.1,2.7,0.29
7.79,10.4,3.7,0.09,7.77,10.1,2.5,0.14,7.77,10.1,2.7,0.29,7.77,10.1,3.3,0.22
7.84,9.87,3.2,0.07,7.77,10.1,2.7,0.29,7.77,10.1,3.3,0.22,7.77,10.2,3.6,0.17
7.83,10.6,2.9,0.05,7.77,10.1,3.3,0.22,7.77,10.2,3.6,0.17,7.78,10.3,4.0,0.13
7.88,10.2,2.6,0.06,7.77,10.2,3.6,0.17,7.78,10.3,4.0,0.13,7.79,10.3,3.8,0.09
7.83,10.3,2.1,0.33,7.78,10.3,4.0,0.13,7.79,10.3,3.8,0.09,7.79,10.4,3.7,0.09
7.79,10.1,2.6,0.06,7.79,10.3,3.8,0.09,7.79,10.4,3.7,0.09,7.84,9.87,3.2,0.07
7.76,9.91,2.4,0.03,7.79,10.4,3.7,0.09,7.84,9.87,3.2,0.07,7.83,10.6,2.9,0.05
7.77,9.69,3.1,0.03,7.84,9.87,3.2,0.07,7.83,10.6,2.9,0.05,7.88,10.2,2.6,0.06
7.77,9.63,3.3,0.06,7.83,10.6,2.9,0.05,7.88,10.2,2.6,0.06,7.83,10.3,2.1,0.33
7.82,9.34,3.2,0.07,7.88,10.2,2.6,0.06,7.83,10.3,2.1,0.33,7.79,10.1,2.6,0.06
8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,7.83,10.3,2.1,0.33,7.79,10.1,2.6,0.06,7.76,9.91,2.4,0.03
7.88,8.92,3.2,0.03,7.79,10.1,2.6,0.06,7.76,9.91,2.4,0.03,7.77,9.69,3.1,0.03
7.85,9.16,2.8,0.05,7.76,9.91,2.4,0.03,7.77,9.69,3.1,0.03,7.77,9.63,3.3,0.06
7.88,9.07,3.0,0.04,7.77,9.69,3.1,0.03,7.77,9.63,3.3,0.06,7.82,9.34,3.2,0.07
7.9,8.86,3.2,0.03,7.77,9.63,3.3,0.06,7.82,9.34,3.2,0.07,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094
7.92,8.77,3.0,0.03,7.82,9.34,3.2,0.07,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,7.88,8.92,3.2,0.03
7.94,8.57,3.2,0.03,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,7.88,8.92,3.2,0.03,7.85,9.16,2.8,0.05
7.96,8.48,3.1,0.03,7.88,8.92,3.2,0.03,7.85,9.16,2.8,0.05,7.88,9.07,3.0,0.04
7.94,8.53,3.0,0.11,7.85,9.16,2.8,0.05,7.88,9.07,3.0,0.04,7.9,8.86,3.2,0.03
7.98,8.28,3.2,0.12,7.88,9.07,3.0,0.04,7.9,8.86,3.2,0.03,7.92,8.77,3.0,0.03
8.01,7.99,4.0,0.07,7.9,8.86,3.2,0.03,7.92,8.77,3.0,0.03,7.94,8.57,3.2,0.03
8.03,7.31,3.3,0.3,7.92,8.77,3.0,0.03,7.94,8.57,3.2,0.03,7.96,8.48,3.1,0.03
8.05,7.29,3.4,0.03,7.94,8.57,3.2,0.03,7.96,8.48,3.1,0.03,7.94,8.53,3.0,0.11
8.05,7.45,4.5,0.03,7.96,8.48,3.1,0.03,7.94,8.53,3.0,0.11,7.98,8.28,3.2,0.12
8.07,7.53,4.0,0.05,7.94,8.53,3.0,0.11,7.98,8.28,3.2,0.12,8.01,7.99,4.0,0.07
8.09,7.49,4.0,0.22,7.98,8.28,3.2,0.12,8.01,7.99,4.0,0.07,8.03,7.31,3.3,0.3
8.09,7.26,3.0,0.29,8.01,7.99,4.0,0.07,8.03,7.31,3.3,0.3,8.05,7.29,3.4,0.03
8.05,7.51,5.0,0.11,8.03,7.31,3.3,0.3,8.05,7.29,3.4,0.03,8.05,7.45,4.5,0.03
8.04,7.48,5.0,0.03,8.05,7.29,3.4,0.03,8.05,7.45,4.5,0.03,8.07,7.53,4.0,0.05
7.99,7.8,4.4,0.03,8.05,7.45,4.5,0.03,8.07,7.53,4.0,0.05,8.09,7.49,4.0,0.22
7.97,8.02,4.0,0.03,8.07,7.53,4.0,0.05,8.09,7.49,4.0,0.22,8.09,7.26,3.0,0.29
7.98,7.95,3.3,0.03,8.09,7.49,4.0,0.22,8.09,7.26,3.0,0.29,8.05,7.51,5.0,0.11
7.94,8.11,3.4,0.03,8.09,7.26,3.0,0.29,8.05,7.51,5.0,0.11,8.04,7.48,5.0,0.03
7.93,8.13,4.2,0.03,8.05,7.51,5.0,0.11,8.04,7.48,5.0,0.03,7.99,7.8,4.4,0.03
7.92,8.11,3.5,0.1,8.04,7.48,5.0,0.03,7.99,7.8,4.4,0.03,7.97,8.02,4.0,0.03
7.91,8.08,2.2,0.13,7.99,7.8,4.4,0.03,7.97,8.02,4.0,0.03,7.98,7.95,3.3,0.03
7.89,8.17,2.4,0.05,7.97,8.02,4.0,0.03,7.98,7.95,3.3,0.03,7.94,8.11,3.4,0.03
7.87,8.3,3.4,0.11,7.98,7.95,3.3,0.03,7.94,8.11,3.4,0.03,7.93,8.13,4.2,0.03
7.84,8.39,3.3,0.3,7.94,8.11,3.4,0.03,7.93,8.13,4.2,0.03,7.92,8.11,3.5,0.1
7.79,8.57,3.9,0.28,7.93,8.13,4.2,0.03,7.92,8.11,3.5,0.1,7.91,8.08,2.2,0.13
7.75,8.67,2.9,0.03,7.92,8.11,3.5,0.1,7.91,8.08,2.2,0.13,7.89,8.17,2.4,0.05
7.7,9.3,2.0,0.05,7.91,8.08,2.2,0.13,7.89,8.17,2.4,0.05,7.87,8.3,3.4,0.11
7.68,9.48,3.0,0.12,7.89,8.17,2.4,0.05,7.87,8.3,3.4,0.11,7.84,8.39,3.3,0.3
7.64,9.66,2.8,0.28,7.87,8.3,3.4,0.11,7.84,8.39,3.3,0.3,7.79,8.57,3.9,0.28
7.63,9.82,3.3,0.1,7.84,8.39,3.3,0.3,7.79,8.57,3.9,0.28,7.75,8.67,2.9,0.03
8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,7.79,8.57,3.9,0.28,7.75,8.67,2.9,0.03,7.7,9.3,2.0,0.05
7.6,9.6,3.8,0.03,7.75,8.67,2.9,0.03,7.7,9.3,2.0,0.05,7.68,9.48,3.0,0.12
7.59,9.41,4.4,0.3,7.7,9.3,2.0,0.05,7.68,9.48,3.0,0.12,7.64,9.66,2.8,0.28
7.58,9.44,4.4,0.15,7.68,9.48,3.0,0.12,7.64,9.66,2.8,0.28,7.63,9.82,3.3,0.1
7.58,9.57,3.9,0.17,7.64,9.66,2.8,0.28,7.63,9.82,3.3,0.1,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094
7.59,9.28,3.6,0.61,7.63,9.82,3.3,0.1,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,7.6,9.6,3.8,0.03
7.6,9.24,3.7,0.61,8.124174757281551,8.266555555555566,2.843905817174516,0.17264542936288094,7.6,9.6,3.8,0.03,7.59,9.41,4.4,0.3
7.62,9.04,3.7,0.39,7.6,9.6,3.8,0.03,7.59,9.41,4.4,0.3,7.58,9.44,4.4,0.15
7.64,8.99,3.8,0.18,7.59,9.41,4.4,0.3,7.58,9.44,4.4,0.15,7.58,9.57,3.9,0.17
7.88,5.43,3.2,0.11,7.58,9.44,4.4,0.15,7.58,9.57,3.9,0.17,7.59,9.28,3.6,0.61
7.87,7.3,3.4,0.12,7.58,9.57,3.9,0.17,7.59,9.28,3.6,0.61,7.6,9.24,3.7,0.61
7.68,8.266555555555566,3.6,0.07,7.59,9.28,3.6,0.61,7.6,9.24,3.7,0.61,7.62,9.04,3.7,0.39
7.72,8.15,3.2,0.07,7.6,9.24,3.7,0.61,7.62,9.04,3.7,0.39,7.64,8.99,3.8,0.18
7.76,7.85,2.3,0.03,7.62,9.04,3.7,0.39,7.64,8.99,3.8,0.18,7.88,5.43,3.2,0.11
7.74,7.35,3.5,0.09,7.64,8.99,3.8,0.18,7.88,5.43,3.2,0.11,7.87,7.3,3.4,0.12
7.79,8.0,3.0,0.09,7.88,5.43,3.2,0.11,7.87,7.3,3.4,0.12,7.68,8.266555555555566,3.6,0.07
